"SAMPLING_DATE","SITE_CODE","PARAMETER_NAME","CAMPAIGN_NAME_SHORT","REFERENCE_ID","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","PARAMETER_TYPE","MEASURED_TYPE","SUBSAMPLE","SAMPLE_ID","MEASURED_FLAG","MEASURED_VALUE","MEASURED_UNIT","MEASURED_N","UNCERTAINTY_TYPE","UNCERTAINTY_UPPER","UNCERTAINTY_LOWER","LOQ_VALUE","LOQ_UNIT","LOD_VALUE","LOD_UNIT","SAMPLING_PROTOCOL","EXTRACTION_PROTOCOL","FRACTIONATION_PROTOCOL","ANALYTICAL_PROTOCOL","MEASUREMENT_COMMENT"
"2025-06-23","Vannmiljø_002-79526","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.02,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Metals in waste water no digestion"
"2025-05-27","Vannmiljø_002-79526","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.81,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-02-17","Vannmiljø_018-80321","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.91,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80321","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.89,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-80321","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.84,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80321","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80321","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.5,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80326","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80326","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-80326","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.68,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80326","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80326","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-80326","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.99,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80330","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.62,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80330","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.74,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-80330","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.87,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80330","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.85,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80330","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.87,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-80330","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.87,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_019-80331","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.5,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_019-80331","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_019-80331","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_019-80331","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_019-80331","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_019-80331","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80526","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.53,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80526","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.6,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-80526","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.5,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80526","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.56,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80526","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.64,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80529","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80529","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-80529","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80529","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.4,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80529","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80530","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80530","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-80530","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80530","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.4,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80530","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80536","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80536","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.1,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-80536","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.4,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80536","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.3,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80536","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.9,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80537","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",4.5,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80537","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",4.9,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-80537","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.6,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80537","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",4.1,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80537","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",5.4,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80540","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.92,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80540","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",5.2,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-80540","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80540","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80540","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80543","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-80543","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-80543","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80543","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.8,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-80543","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.5,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-23","Vannmiljø_002-80945","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.05,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Metals in waste water no digestion"
"2025-05-27","Vannmiljø_002-80945","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",1,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Metals in waste water no digestion"
"2025-06-23","Vannmiljø_002-80953","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",1,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Metals in waste water no digestion"
"2025-05-27","Vannmiljø_002-80953","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",1,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Metals in waste water no digestion"
"2025-02-27","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-13","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-31","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.89,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-10","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.77,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-24","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.86,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-14","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.84,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-03","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.74,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-17","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.85,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.77,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-06-19","Vannmiljø_018-82123","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.83,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_019-82127","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-02-17","Vannmiljø_019-82127","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_019-82127","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,0.05,"µg/L",,"µg/L","1","2","3","4","Metode: SS-EN ISO 17294-2:2023"
"2025-10-16","Vannmiljø_019-82127","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,0.5,"µg/L",,"µg/L","1","2","3","4","Oppsluttet - Metode: SS-EN ISO 15587-2:2002/SS-EN ISO 17294-2:2023"
