"SITE_CODE","SITE_NAME","SITE_GEOGRAPHIC_FEATURE","SITE_GEOGRAPHIC_FEATURE_SUB","LATITUDE","LONGITUDE","SITE_COORDINATE_SYSTEM","COUNTRY_ISO","OCEAN_IHO","ENTERED_BY","ENTERED_DATE","SITE_COMMENT"
"Vannmiljø_139-124149","Vannmiljø Station 47027 Eidsvegen","River, stream, canal","Water column, pelagic zone",64.53021847898064,12.084532348279634,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_139-124150","Vannmiljø Station 47028 Øyenga","River, stream, canal","Water column, pelagic zone",64.55277138397324,12.113841596976412,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_139-124151","Vannmiljø Station 47030 Eid Camping","River, stream, canal","Water column, pelagic zone",64.5504847961802,12.175654869508312,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_139-124152","Vannmiljø Station 47031 Galgøfta","River, stream, canal","Water column, pelagic zone",64.53807611989299,12.137678448685369,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_127-124197","Vannmiljø Station Kvislabekken","River, stream, canal","Water column, pelagic zone",63.78992466472086,11.48755878807162,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Resipientundersøkelse ifbm. arbeid på jernbanestasjonen."
"Vannmiljø_123-124351","Vannmiljø Station Gjetbekken","River, stream, canal","Water column, pelagic zone",62.9571335312644,11.978199286648882,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_123-124352","Vannmiljø Station Nesjødammen 737","River, stream, canal","Water column, pelagic zone",62.98669347680025,11.830171586466797,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_123-124405","Vannmiljø Station Væla","River, stream, canal","Water column, pelagic zone",63.05998373875301,11.545234637675332,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_016-124778","Vannmiljø Station Bekk Honevikan","River, stream, canal","Water column, pelagic zone",59.56176222302908,8.420159610806138,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Bekk fra Stormyr"
"Vannmiljø_056-124808","Vannmiljø Station Navnløsbekk ved Vestlundveien","River, stream, canal","Water column, pelagic zone",60.36232470266843,5.293065473285459,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Elfiskeundersøkelser, bunndyr og vannprøver i forbindelse med KU. Vm Emission Source: Aquaculture"
"Vannmiljø_160-124983","Vannmiljø Station Setvikbekken oppstrøms massedeponi","River, stream, canal","Water column, pelagic zone",66.8150562177123,13.918585613349148,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Undersøkelser ifm. konsekvensutredning for vannmiljø - utvidelse av eksisterende massedeponi"
"Vannmiljø_160-124984","Vannmiljø Station Setvikbekken nedstrøms massedeponi","River, stream, canal","Water column, pelagic zone",66.81388524828067,13.90921993302074,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Undersøkelser ifm. konsekvensutredning for vannmiljø - utvidelse av eksisterende massedeponi"
"Vannmiljø_239-125138","Vannmiljø Station Lille Skallelv","River, stream, canal","Water column, pelagic zone",70.1714898112261,30.30580798561799,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_239-125139","Vannmiljø Station Skallelv Bekkefelt","River, stream, canal","Water column, pelagic zone",70.17068166839597,30.30162979199803,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_026-125152","Vannmiljø Station Maridalen bekk","River, stream, canal","Water column, pelagic zone",58.66953051709757,6.7505577027055645,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_122-125247","Vannmiljø Station Bekk 7 n/s fv700","River, stream, canal","Water column, pelagic zone",62.83269973609449,10.019142895658462,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Bekk nedstrøms ny fv700 Berkåk"
"Vannmiljø_012-125261","Vannmiljø Station Kleivineset","River, stream, canal","Water column, pelagic zone",60.58058618766839,8.431025691669397,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_012-125262","Vannmiljø Station Usta kraftverk nedstrøms","River, stream, canal","Water column, pelagic zone",60.575611306783756,8.409703816565917,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_012-125263","Vannmiljø Station TV2","Lake, pond, pool, reservoir","Water column, pelagic zone",60.6144172036204,8.528910624901387,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_012-125264","Vannmiljø Station TV1","Lake, pond, pool, reservoir","Water column, pelagic zone",60.61612245010106,8.531969663595124,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_012-125265","Vannmiljø Station Bro Strandalivegen","Lake, pond, pool, reservoir","Water column, pelagic zone",60.61905560431044,8.53576485331153,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_012-125266","Vannmiljø Station DM Strandafjorden nedstrøms","River, stream, canal","Water column, pelagic zone",60.62129290365483,8.53907856446662,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_139-125304","Vannmiljø Station Gruvebekken","River, stream, canal","Water column, pelagic zone",64.63563351135015,13.108235363329515,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_002-125332","Vannmiljø Station Kjøllsæter bru klassifiseringstasjon","River, stream, canal","Water column, pelagic zone",61.208237035749804,11.490811961529696,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Vannovervåkning for opprettelse av ny bru"
"Vannmiljø_002-125333","Vannmiljø Station Kjøllsæter bru nærstasjon 2","River, stream, canal","Water column, pelagic zone",61.2204548525805,11.494627767974686,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Vannovervåkning ved opprettelse av ny bru"
"Vannmiljø_002-125335","Vannmiljø Station Kjøllsæter bru Nærstasjon 1","River, stream, canal","Water column, pelagic zone",61.22309537187277,11.495766936322749,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Vannovervåkning ved opprettelse av ny bru"
"Vannmiljø_002-125337","Vannmiljø Station Kjøllsæter bru Bakgrunnstasjon","River, stream, canal","Water column, pelagic zone",61.22621310771,11.498465303670182,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Vannovervåkning ved opprettelse av ny bru"
"Vannmiljø_143-125366","Vannmiljø Station 60023	Lissbjørknes bekk","River, stream, canal","Water column, pelagic zone",64.87652000309583,11.597508007691012,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_016-125388","Vannmiljø Station Storediket nedstrøms","River, stream, canal","Water column, pelagic zone",59.13209161990987,9.681121071237689,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_013-125441","Vannmiljø Station Mælen, Steinsbekken","River, stream, canal","Water column, pelagic zone",59.68601986274201,10.213090564737534,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_012-125443","Vannmiljø Station Sletningsdalkulverten, OVL 74278","River, stream, canal","Water column, pelagic zone",59.750703606713316,10.145458812994013,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_012-125447","Vannmiljø Station Strømsø v/ Jernbanekaia, kum 11335","River, stream, canal","Water column, pelagic zone",59.73660231802913,10.212716785960625,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Lukket bekk/bekker fra Blekktjern og åsen rundt Blekktjern."
"Vannmiljø_012-125452","Vannmiljø Station Kalkveien, Mjøndalsbekken","River, stream, canal","Water column, pelagic zone",59.74066667822092,10.01623858785155,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_002-125483","Vannmiljø Station Vangsbekken nedstrøms traktorvei","River, stream, canal","Water column, pelagic zone",60.082695043930826,11.062958588456173,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_199-125486","Vannmiljø Station V1","River, stream, canal","Water column, pelagic zone",69.62995604894934,19.038514284013647,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Prøvestasjon høst 2025"
"Vannmiljø_199-125517","Vannmiljø Station V2","River, stream, canal","Water column, pelagic zone",69.62992200869942,19.041705014824565,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_199-125519","Vannmiljø Station V3","River, stream, canal","Water column, pelagic zone",69.63032982074556,19.039286130333622,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_199-125520","Vannmiljø Station V6","River, stream, canal","Water column, pelagic zone",69.6316489955842,19.037314086269692,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_199-125521","Vannmiljø Station V7","River, stream, canal","Water column, pelagic zone",69.63144972336322,19.03553382335199,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_199-125522","Vannmiljø Station V8","River, stream, canal","Water column, pelagic zone",69.63183320276272,19.03387338547696,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_199-125523","Vannmiljø Station V9","River, stream, canal","Water column, pelagic zone",69.63263591354674,19.03461597212039,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_199-125524","Vannmiljø Station V10","River, stream, canal","Water column, pelagic zone",69.63371946171739,19.03381966797529,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_018-125559","Vannmiljø Station Vennevann, dypeste","River, stream, canal","Water column, pelagic zone",58.60282801251415,8.903618063818612,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Profilmålinger fra topp til bunn samt vannprøver fra bunn. Største målte dyp: 19,6 m.
"
"Vannmiljø_018-125560","Vannmiljø Station Vålevann, dypeste","River, stream, canal","Water column, pelagic zone",58.5921788164703,8.908588999724877,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16","Vm Original Comment: Profilmåling fra topp til bunn. Prøvetaking av bunnvann. Største dyp: 26 m."
"Vannmiljø_123-125561","Vannmiljø Station Bekk til Tya","River, stream, canal","Water column, pelagic zone",63.03542047319704,11.676461322111697,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_123-125562","Vannmiljø Station Tya","River, stream, canal","Water column, pelagic zone",63.03588753064834,11.67364164922789,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_123-125563","Vannmiljø Station Bekk til Tya","River, stream, canal","Water column, pelagic zone",63.03554926404747,11.682705791233877,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_012-125615","Vannmiljø Station SF3","Lake, pond, pool, reservoir","Water column, pelagic zone",60.59514847786878,8.475953013656728,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_012-125616","Vannmiljø Station SF4","Lake, pond, pool, reservoir","Water column, pelagic zone",60.589669474082896,8.466832049582077,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_012-125618","Vannmiljø Station SF5","Lake, pond, pool, reservoir","Water column, pelagic zone",60.58435239674684,8.447871876066667,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_012-125619","Vannmiljø Station SF6","Lake, pond, pool, reservoir","Water column, pelagic zone",60.587005251783964,8.446149527925446,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_125-125760","Vannmiljø Station S1","Lake, pond, pool, reservoir","Water column, pelagic zone",63.6528316876467,11.091037290215112,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_125-125761","Vannmiljø Station S2","Lake, pond, pool, reservoir","Water column, pelagic zone",63.649931529714564,11.086693165432159,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_125-125762","Vannmiljø Station S3","Lake, pond, pool, reservoir","Water column, pelagic zone",63.64739711864456,11.081435020620956,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_125-125763","Vannmiljø Station S4","River, stream, canal","Water column, pelagic zone",63.64082065144873,11.071599367281404,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
"Vannmiljø_002-125825","Vannmiljø Station Løkkenbekken","River, stream, canal","Water column, pelagic zone",60.07833443957479,11.063999738415138,"WGS84","Norway","Not relevant","Sam Welch (Vm Conversion)","2025-12-16",
